id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
49120681,Tweepersoons kamer met tuinder,17948272,Irina,,Historisch Centrum,51.22135,4.40244,Private room,80,1,9,2021-06-20,2.87,7,354
49121142,Driepersoons kamer,17948272,Irina,,Historisch Centrum,51.22122,4.40166,Private room,85,1,0,,,7,342
49121454,Villa 1,17948272,Irina,,Historisch Centrum,51.22272,4.40405,Entire home/apt,80,1,5,2021-05-24,1.61,7,265
49133684,Beautiful city apartment with river view & parking,37848810,Dominic,,Historisch Centrum,51.22349,4.39966,Entire home/apt,99,2,14,2021-07-03,5.38,1,76
49154264,cosy flexible studio close to centrall station-,45299420,Joran,,Borgerhout Intra Muros Zuid,51.21105,4.44063,Private room,29,5,0,,,4,365
49156426,A tropical stay in the touristic heart of Antwerp,396494764,Christophe,,Zuid,51.21024,4.39844,Private room,86,1,16,2021-07-11,5.58,2,339
49174407,Luxueuze vakantiewoning in centrum,15216532,Pascal,,Universiteitsbuurt,51.22117,4.4108,Entire home/apt,146,2,4,2021-06-11,2.40,2,303
49194091,Ruime kamer in gezellig appartement,396811490,Laura,,Borgerhout Extra Muros,51.21932,4.4522,Private room,18,5,1,2021-07-10,1,1,180
49194929,"fully operatinals kithen, table, shower available",45299420,Joran,,Borgerhout Intra Muros Zuid,51.21135,4.44049,Private room,25,7,0,,,4,165
49243462,Cosy and spacious apartment!,45495920,Nils,,Tentoonstellingswijk,51.19047,4.3905,Entire home/apt,79,2,6,2021-07-12,2.69,1,153
49258747,Centrum Antwerpen,397397121,Martijn,,Universiteitsbuurt,51.22155,4.40522,Private room,99,1,0,,,1,178
49264772,"Nice, full equiped and clean appartement",50457379,Mel,,Borgerhout Extra Muros,51.21011,4.44689,Entire home/apt,59,2,4,2021-05-12,1.54,2,323
49268667,Gezellige studio in de Joodse buurt,152417886,Jan,,Stadspark,51.20822,4.4166,Entire home/apt,40,1,11,2021-07-05,11,1,81
49284867,Gezellig appartementje op toplocatie!,68066450,Fiona,,Theaterbuurt-Meir,51.21525,4.40733,Entire home/apt,56,2,13,2021-07-10,5.91,1,24
49298890,City apartment,154660833,Karin,,Harmonie,51.21023,4.40662,Entire home/apt,41,91,1,2021-06-18,0.94,3,17
49308949,Cozy 80cm2 entire apartment Summer Offer,203107475,Jianli,,Donk,51.27522,4.45493,Entire home/apt,65,5,0,,,3,100
49337625,The Blue House,43185160,Yan,,Haringrode,51.20383,4.42263,Entire home/apt,192,30,0,,,4,0
49375199,In thé hart of the city,101646939,Tome,,Sint-Andries,51.21608,4.40096,Entire home/apt,78,1,11,2021-05-23,11,2,64
49418734,Hartje Antwerpen,28040247,Annelies,,Amandus - Atheneum,51.22318,4.42112,Private room,70,2,0,,,1,177
49429537,Luxury Suites Central Station,361513412,Daily,,Oud - Berchem,51.19816,4.42514,Entire home/apt,78,1,2,2021-06-23,1.30,6,350
49458243,Modern design and bright loft with view on the MAS,259360296,Isabelle,,Eilandje,51.22854,4.40514,Entire home/apt,295,2,0,,,1,337
49465982,Cozy apartment near Antwerp city,25028542,Sebastien,,Oosterveld - Elsdonk,51.17633,4.4289,Entire home/apt,65,2,2,2021-06-22,0.92,1,152
49471069,Nieuwbouw studio in Anwtwerpen (privé studio),66039457,Carolien,,Eilandje,51.2311,4.41777,Private room,30,7,0,,,1,321
49474594,Sunny apartment with view of the zoo and station,50587003,Vincent,,Centraal Station,51.21663,4.42597,Entire home/apt,52,14,0,,,1,175
49474744,Large Art Deco Apartment (120 sqm.),30458946,Marie-Gabrielle,,Centraal Station,51.21815,4.4198,Entire home/apt,73,3,2,2021-06-27,2,1,8
49479669,Raphael Suites 4 - 2 Bedroom,2792958,Alex,,Theaterbuurt-Meir,51.21725,4.40952,Private room,240,1,0,,,29,318
49479690,Raphael Suites 5 - Suite Deluxe,2792958,Alex,,Theaterbuurt-Meir,51.21725,4.40968,Private room,205,1,0,,,29,358
49479743,Raphael Suites 6 - Superior Suite,2792958,Alex,,Theaterbuurt-Meir,51.21592,4.40936,Private room,190,1,0,,,29,359
49561969,Modern Antwerp Apartment (Zuid),57387490,Esther,,Brederode,51.20204,4.39225,Entire home/apt,75,1,3,2021-06-21,3,1,51
49604220,APP for rent nearby central station/ ROOFTOP,123541148,Anthony,,Amandus - Atheneum,51.22098,4.41813,Entire home/apt,150,2,4,2021-07-11,2.14,1,161
49607608,Luxe studio/loft in het centrum van Antwerpen,151417479,Gheselle,,Sint-Andries,51.21693,4.39798,Entire home/apt,69,15,0,,,2,28
49608085,Panemarenko,31747141,Tom,,Stuivenberg,51.22874,4.42431,Entire home/apt,65,1,9,2021-07-04,4.74,1,356
49608254,Tweepersoons kamer met open haard,17948272,Irina,,Historisch Centrum,51.2209,4.40097,Private room,80,1,3,2021-06-27,1.34,7,361
49609004,Luxe appartement in het centrum van Antwerpen,151417479,Gheselle,,Sint-Andries,51.21665,4.39933,Entire home/apt,75,15,0,,,2,365
49613517,Barista Hangout [sunny flat & view on green park],55406436,Dietrich & Sofie,,Amandus - Atheneum,51.22211,4.42148,Entire home/apt,62,2,3,2021-06-29,2.05,2,32
49633267,Tropisch paradijsje in hartje centrum,125046836,Dana,,Zuid,51.20645,4.38845,Private room,50,1,1,2021-05-14,0.45,3,362
49648475,Raphael Suites 7 - Suite Deluxe,2792958,Alex,,Theaterbuurt-Meir,51.21678,4.40977,Private room,205,1,0,,,29,351
49648530,Raphael Suites 8 - Superior Suite,2792958,Alex,,Theaterbuurt-Meir,51.21602,4.4077,Private room,190,1,0,,,29,361
49660337,"Cozy apartment on the vibrant ""Zuid"" (Antw)",79089379,Mathias,,Zuid,51.21115,4.39431,Entire home/apt,70,2,2,2021-07-11,2,1,43
49666839,near the central station,376514841,Petro,,Centraal Station,51.21478,4.42719,Entire home/apt,80,10,0,,,1,42
49676730,"Antwerp, Unique suite UN1 at Historic Grote Markt",127657940,Dirk & Kristin,,Historisch Centrum,51.221497,4.402323,Entire home/apt,82,2,0,,,5,10
49688674,Big apartment  in historical building,60219699,Eugene,,Centraal Station,51.21111,4.41921,Entire home/apt,80,6,0,,,34,365
49688892,Apartment 41,154154970,Charlotte,,Zuid,51.20633,4.39231,Entire home/apt,75,2,1,2021-05-15,0.45,1,180
49704441,Cosy appartement + free parking + sunny terras,400877659,Thomas,,Brederode,51.20219,4.40063,Entire home/apt,71,1,13,2021-07-06,6.72,1,109
49717768,Fully furnished apartment close to center & harbor,232746364,Taskin,,Linkeroever,51.22147,4.37946,Entire home/apt,45,7,2,2021-07-02,1.00,4,347
49719653,Private room in a shared family appartement.,151274831,Mario,,Linkeroever,51.21937,4.36882,Private room,84,2,1,2021-05-29,0.58,2,89
49719778,Ruim appartement met veel lichtinval,135679565,Joos,,Stadspark,51.20692,4.41758,Entire home/apt,40,5,1,2021-06-29,1,1,9
49720169,Opera,40764531,Svetlana,,Amandus - Atheneum,51.21988,4.41834,Entire home/apt,100,1,1,2021-06-06,0.68,1,178
49743710,Beautiful Cozy Apartment in the Heart of Antwerp 1,317037207,Elisabeth,,Historisch Centrum,51.22424,4.40227,Entire home/apt,60,1,1,2021-06-30,1,46,351
49743964,Beautiful Cozy Apartment in the Heart of Antwerp 2,317037207,Elisabeth,,Historisch Centrum,51.22509,4.40192,Entire home/apt,60,1,1,2021-05-23,0.52,46,358
49744202,Beautiful Cozy Apartment in the Heart of Antwerp 3,317037207,Elisabeth,,Historisch Centrum,51.22307,4.40252,Entire home/apt,60,1,0,,,46,352
49744326,Beautiful Cozy Apartment in the Heart of Antwerp 4,317037207,Elisabeth,,Historisch Centrum,51.22465,4.40416,Entire home/apt,60,1,5,2021-06-16,2.54,46,335
49762011,"Antwerp, Unique suite UN2 at Historic Grote Markt",127657940,Dirk & Kristin,,Historisch Centrum,51.221497,4.402323,Entire home/apt,82,2,0,,,5,9
49762832,"Antwerp, Unique suite UN3 at Historic Grote Markt",127657940,Dirk & Kristin,,Historisch Centrum,51.221497,4.402323,Entire home/apt,82,2,1,2021-07-12,1,5,6
49763395,Cosy room in 200m² appartment with terrace,401340581,Lisa,,Stadspark,51.20748,4.41933,Private room,55,1,0,,,1,46
49764708,Lovely place in the historical center of Antwerp,22327054,Fabian,,Historisch Centrum,51.22143,4.39756,Entire home/apt,71,5,0,,,1,169
49764921,Cute Cozy Cityflats in the Heart of Antwerp 1,165436938,Elisabeth,,Historisch Centrum,51.2232,4.40203,Entire home/apt,60,1,4,2021-06-13,2.11,45,351
49765092,Cute Cozy Cityflats in the Heart of Antwerp 2,165436938,Elisabeth,,Historisch Centrum,51.2252,4.40218,Entire home/apt,60,1,0,,,45,358
49765187,Cute Cozy Cityflats in the Heart of Antwerp 3,165436938,Elisabeth,,Historisch Centrum,51.22428,4.40337,Entire home/apt,60,1,0,,,45,352
49765353,Cute Cozy Cityflats in the Heart of Antwerp 4,165436938,Elisabeth,,Historisch Centrum,51.22353,4.40423,Entire home/apt,60,1,11,2021-06-25,5.69,45,334
49782802,Fully furnished apartment close to center & harbor,232746364,Taskin,,Linkeroever,51.22179,4.38017,Entire home/apt,60,7,1,2021-05-23,0.52,4,364
49813925,Gezellig appartement in Centrum Antwerpen,63336294,Mathias,,Amandus - Atheneum,51.22032,4.42121,Entire home/apt,80,1,4,2021-06-13,2.73,1,39
49833357,Lovely studio close to all the hotspots in town,13684581,Dounya,,Brederode,51.20309,4.39077,Entire home/apt,58,1,2,2021-07-11,1.82,1,159
49847217,Sleeping at the historical’Handelsbeurs’of Antwerp,23612854,Kristel,,Historisch Centrum,51.21898,4.40447,Entire home/apt,100,1,2,2021-07-04,2,1,176
49855407,Sunlit Gem in historic city center (3),69229621,Jens,,Historisch Centrum,51.21974,4.39757,Entire home/apt,120,1,0,,,1,100
49859956,Charming and Spacious Art Deco Apartment,190237561,Cedric,,Amandus - Atheneum,51.22525,4.41599,Entire home/apt,60,3,0,,,1,78
49880080,Cosy apartment in quiet neighbourhood,57428105,Thomas,,Groenenhoek,51.19865,4.44277,Entire home/apt,55,1,0,,,1,77
49891838,The best stay in Antwerp included parking!!!,402345366,Emanuela & Patrick,,Borgerhout Intra Muros Noord,51.21883,4.44768,Private room,123,1,1,2021-06-06,0.68,1,178
49895007,Luxury Suites Castel,396762228,Sylvia,,Centraal Station,51.21784,4.41645,Entire home/apt,78,1,6,2021-06-06,5.14,6,350
49895258,Luxury Suites Castel,396762228,Sylvia,,Centraal Station,51.21634,4.41834,Entire home/apt,78,1,1,2021-05-23,0.52,6,352
49895621,Luxury Suites Castel,396762228,Sylvia,,Centraal Station,51.21589,4.41709,Entire home/apt,78,1,0,,,6,357
49916750,Luxury Suites Castel,396762228,Sylvia,,Centraal Station,51.21555,4.41719,Entire home/apt,78,1,0,,,6,346
49916792,Smartflats Theatre 301 - 2 Bedroom Duplex,2792958,Alex,,Theaterbuurt-Meir,51.21616,4.40675,Entire home/apt,210,1,0,,,29,313
49916918,Luxury Suites Castel,396762228,Sylvia,,Stadspark,51.21772,4.41659,Entire home/apt,78,1,2,2021-06-18,1.54,6,359
49917672,Luxury Suites Castel,396762228,Sylvia,,Centraal Station,51.21635,4.41772,Entire home/apt,78,1,0,,,6,342
49918065,Luxury Suites Central station,361513412,Daily,,Oud - Berchem,51.19849,4.42485,Entire home/apt,200,1,0,,,6,365
49918180,Ruim/licht app ad rand van de stad gratis parking,140970560,Maarten,,Linkeroever,51.21816,4.37437,Entire home/apt,73,2,3,2021-07-18,3,1,24
49925546,Variabel Apartment between 3 and 5 bedrooms,60219699,Eugene,,Stadspark,51.21008,4.41941,Entire home/apt,100,2,0,,,34,90
49945590,Mooie studio naast de Zoo van Antwerpen,402745878,Ines,,Centraal Station,51.21686,4.42559,Entire home/apt,35,2,1,2021-06-24,1,1,350
50018516,Studio in hartje Antwerpen voor shoots & meetings,15715986,Christine,,Theaterbuurt-Meir,51.21968,4.40679,Entire home/apt,450,1,0,,,1,87
50019564,Peaceful studio with a city garden in the center,17668155,Justine & Michiel,,Sint-Andries,51.216209,4.399763,Entire home/apt,69,1,9,2021-07-02,7.11,1,35
50020710,Sfeervol appartement in de gezelligste buurt!,775551,Katelijne,,Borgerhout Intra Muros Noord,51.21824,4.43964,Entire home/apt,49,3,0,,,1,18
50020894,Gerenoveerd design herenhuis aan het Zuid,149283621,Elene,,Harmonie,51.20709,4.405,Private room,42,5,0,,,2,73
50022335,Close to grotemarkt + free parking 7mins walking,44500400,Echo,,Historisch Centrum,51.22352,4.39931,Entire home/apt,70,1,1,2021-06-27,1,1,0
50026073,Urban Jungle Apartment & South oriented terrace.,334036639,Joni,,Oud - Berchem,51.19956,4.4215,Entire home/apt,52,1,0,,,1,360
50039346,Appartement met prachtig uitzicht op Antwerpen,403598983,Luc,,Linkeroever,51.220104,4.386634,Entire home/apt,120,3,0,,,1,118
50057208,loft 4 U,96407639,Jan,,Haringrode,51.20315,4.42436,Entire home/apt,165,1,0,,,1,85
50063010,Cosy House near Antwerp,19334611,Isabelle,,Oosterveld - Elsdonk,51.17198,4.42758,Entire home/apt,195,7,1,2021-06-30,1,1,38
50070218,Feel at home in central Antwerp!,34933319,Axelle,,Theaterbuurt-Meir,51.21493,4.40388,Entire home/apt,70,1,2,2021-06-25,1.36,1,307
50077412,Light & cozy apartment with a green balcony,332871399,Suzanne,,Amandus - Atheneum,51.22603,4.41903,Entire home/apt,55,7,0,,,1,58
50080791,Bright studio in nice and calm residential area,8446724,Vera,,Deurne Dorp - Gallifort,51.22432,4.46736,Entire home/apt,53,3,1,2021-06-15,0.86,2,27
50104081,Dimond distict apartment,60219699,Eugene,,Centraal Station,51.21268,4.41728,Entire home/apt,80,3,0,,,34,347
50110794,Central Antwerp design flat with parc view,3122543,Wouter,,Stadspark,51.21507,4.41506,Entire home/apt,56,2,0,,,1,40
50112726,Yasli,404329106,Omer,,Brederode,51.20306,4.39284,Entire home/apt,86,1,2,2021-06-23,1.36,1,174
50114655,Fashionable new apartment with master bedroom,19338306,Danijela,,Oud - Berchem,51.19635,4.41684,Entire home/apt,72,2,6,2021-07-10,6,3,34
50127431,Urban Jungle Loft,17496515,Dankert,,Oud - Berchem,51.19891,4.41974,Entire home/apt,135,1,0,,,1,75
50127440,Gorgeous brand new apartment on great location,19338306,Danijela,,Oud - Berchem,51.19711,4.41649,Entire home/apt,68,2,6,2021-07-09,6,3,23
50141679,Sunny rooftop in Antwerp city,382530424,Tess,,Brederode,51.2021,4.39858,Entire home/apt,75,1,0,,,1,168
50167525,An urban oasis in the touristic heart of Antwerp,396494764,Christophe,,Zuid,51.21073,4.40013,Private room,86,1,10,2021-07-18,10,2,331
50185886,Gezellige slaapkamer met eigen badkamer/toilet,98359672,Jo,,Amandus - Atheneum,51.219971,4.423218,Private room,30,1,15,2021-07-17,11.84,1,63
50193682,Cozy attic room in authentic Antwerp townhouse,26485313,Maud,,Brederode,51.20592,4.40102,Private room,50,2,1,2021-07-02,1,1,20
50206275,"Apartment with balcony in city center, 2 bedrooms",67322181,Eli,,Borgerhout Intra Muros Zuid,51.21301,4.42864,Entire home/apt,56,1,0,,,8,339
50210403,Apartment in center with garage,60219699,Eugene,,Stadspark,51.2066,4.41689,Entire home/apt,100,4,0,,,34,365
50210568,Cosy room near the centre of Antwerp,220077937,David,,Oud - Merksem,51.23966,4.43622,Private room,20,3,0,,,4,69
50210722,Big room near the centre of antwerp,220077937,David,,Oud - Merksem,51.23939,4.43574,Private room,20,3,0,,,4,52
50223040,Gilliams-Loft,396430536,Robin,,Theaterbuurt-Meir,51.21619,4.40496,Entire home/apt,111,1,2,2021-07-05,2,1,173
50226991,Modern Three Bedroom Apartment Heart of Antwerp,317037207,Elisabeth,,Historisch Centrum,51.22425,4.40038,Entire home/apt,60,1,1,2021-06-15,0.86,46,298
50227786,Leuk appartement 10 min van Berchem Station,26410240,Maxime,,Haringrode,51.20101,4.42041,Entire home/apt,55,28,0,,,1,61
50236192,Modern house with 2 bedrooms and large terrace.,23160579,Joost,,Oud - Berchem,51.19773,4.42146,Entire home/apt,175,12,0,,,1,53
50254843,Cosy 1BDR apartment @university area,222831298,Arne,,Universiteitsbuurt,51.22079,4.40949,Entire home/apt,61,1,4,2021-07-16,4,4,242
50260009,Ruime kamer in historische stadswoning-toplocatie,63458983,Josephine,,Brederode,51.20324,4.39227,Private room,65,1,1,2021-07-04,1,1,352
50261976,Luxury City Center Apartment with Small Courtyard,351031414,Malcolm,,Borgerhout Intra Muros Zuid,51.21176,4.43729,Entire home/apt,50,2,0,,,1,0
50287634,Best location apartment,406051491,Pantea,,Sint-Andries,51.21421,4.39961,Entire home/apt,60,1,2,2021-06-27,2,1,13
50302608,Co-living Novem in Wilrijk,406181195,Michèlle,,Wilrijk Centrum,51.160084,4.399771,Private room,75,3,0,,,1,358
50305711,Theaterstudio 1.0 Antwerp,141159863,Liselore,,Theaterbuurt-Meir,51.212906,4.408221,Entire home/apt,87,1,2,2021-07-10,2,2,338
50323151,Charming Duplex in the Center of Antwerp,165436938,Elisabeth,,Historisch Centrum,51.22548,4.40093,Entire home/apt,60,1,1,2021-07-04,1,45,354
50324472,Charming Duplex Apartment in the Heart of Antwerp,317037207,Elisabeth,,Historisch Centrum,51.22594,4.40149,Entire home/apt,60,1,2,2021-06-25,2,46,354
50328333,Lovely 1-bedroom apartment in high fashion street.,174801554,Nicolas,,Theaterbuurt-Meir,51.21676,4.40632,Entire home/apt,95,1,0,,,1,350
50357712,Sunny apartment Antwerp,52445966,Imke,,Oud - Merksem,51.23925,4.44198,Private room,45,2,0,,,1,74
50384554,Student room available for the summer,38260088,Adam,,Centraal Station,51.21694,4.42671,Private room,15,14,0,,,3,92
50389121,Characteristic and light apartment in the center,71771330,Kathy,,Zuid,51.20475,4.38892,Entire home/apt,39,3,0,,,1,4
50398488,Trendy apartment in lively center of Antwerp Zuid,407138342,David,,Sint-Andries,51.21407,4.39347,Entire home/apt,89,1,0,,,1,91
50430621,Little house on a cosy square,407437527,Heleen,,Deurne Dorp - Gallifort,51.2192,4.45788,Entire home/apt,65,1,0,,,1,89
50437912,Cosy room near centre of Antwerp,220077937,David,,Nieuwdreef,51.24035,4.43558,Private room,21,5,0,,,4,55
50455820,"Jacuzzi,cinemascreen,free parking,5min van centrum",407634530,Vivian,,Borgerhout Extra Muros,51.22128,4.45234,Entire home/apt,140,1,2,2021-07-14,2,1,343
50481258,Big apartment for Business and private,60219699,Eugene,,Stadspark,51.2042,4.41381,Entire home/apt,100,28,0,,,34,365
50490487,Central Resident Entire Appartment,109154212,Soran,,Centraal Station,51.21835,4.41798,Entire home/apt,68,1,1,2021-07-11,1,1,320
50498841,Cozy apartment near sportpaleis with big terrace!,24475536,Bram,,Dam,51.23208,4.43073,Entire home/apt,75,2,1,2021-07-11,1,1,241
50511966,Cozy authentic appartement - central location,403230844,Line,,Borgerhout Intra Muros Zuid,51.21063,4.43041,Entire home/apt,65,2,4,2021-07-11,4,1,23
50530957,Luxe appartement met garagebox op 5km van Antwerp,408282633,Andreea,,Nieuwdreef,51.24474,4.43815,Entire home/apt,49,1,0,,,1,365
50534982,Lovely 1-bedrm condo w/ parking space on premises,408306945,Beatrice,,Deurne Zuid West,51.204887,4.458581,Entire home/apt,84,1,0,,,1,330
50538982,Bed and Breakfast tussen Vogeltjesmarkt en Meir,395334739,Gert,,Theaterbuurt-Meir,51.21784,4.41116,Private room,48,1,8,2021-07-07,8,2,138
50562665,Sfeervolle Bed and Breakfast in Antwerpen voor 6,395334739,Gert,,Theaterbuurt-Meir,51.21612,4.4102,Private room,45,1,1,2021-07-17,1,2,138
50581705,"Mooi, heel ruim en licht appartement.",31680026,Hinda,,Borgerhout Intra Muros Noord,51.21606,4.43934,Entire home/apt,50,4,0,,,1,297
50582997,Apartment by studio muse. Easy parking!,138201030,Meya,,Borgerhout Extra Muros,51.21005,4.45296,Entire home/apt,86,1,2,2021-07-11,2,1,7
50607418,Brabo Suite 3,218984912,Gokhan,,Historisch Centrum,51.22197,4.39998,Private room,54,2,0,,,2,321
50608453,Tweepersoons kamer met balustrade,17948272,Irina,,Historisch Centrum,51.21981,4.40116,Private room,75,1,0,,,7,365
50612824,Kamer met uitzicht op kathedraal,17948272,Irina,,Historisch Centrum,51.2215,4.40126,Private room,70,1,0,,,7,365
50614836,Double room corner apartment with panoramic views,103363284,Nathalie,,Amandus - Atheneum,51.22869,4.41664,Entire home/apt,55,28,0,,,9,339
50626154,Fully furnished apartment close to center & harbor,232746364,Taskin,,Linkeroever,51.2205,4.38193,Entire home/apt,75,7,0,,,4,354
50648718,In the centre of beautiful Antwerp!!!!,126004625,Dimitri,,Centraal Station,51.21132,4.42573,Entire home/apt,75,7,0,,,1,270
50649805,Apt.12 Nick's place in the heart of Antwerp,341953444,Nick,,Stadspark,51.20742,4.41532,Private room,28,1,2,2021-07-06,2,10,0
50650501,"Modern,  1 bedroom Appartment with free parking",302085174,Glenn,,Linkeroever,51.23207,4.37834,Entire home/apt,37,2,1,2021-07-10,1,1,159
50658757,Cosy room - with awesome hosts ;) - in Antwerp,211639205,Max,,Borgerhout Intra Muros Noord,51.22119,4.44113,Private room,25,3,0,,,1,65
50658805,Student room available for summer,38260088,Adam,,Centraal Station,51.21554,4.42656,Private room,18,14,0,,,3,364
50690223,Zurenborg Sunset - bright city view condo w free P,11651303,Iven,,Zurenborg,51.20863,4.434843,Entire home/apt,110,2,0,,,1,154
